id_transacao;id_cliente;id_loja;data_transacao ;quantidade_itens; valor_total
1721;;loja6;seg 28/10/2019;90;908.38
1722;;loja7;dom 27/10/2019;107;556.72
1723;;loja1;sáb 26/10/2019;120;985.13
1724;;loja2;sex 25/10/2019;36;892.60
1725;;loja3;qui 24/10/2019;92;1234.38
1726;;loja4;qua 23/10/2019;80;351.29
1727;;loja5;ter 22/10/2019;50;83.96
1728;;loja6;seg 21/10/2019;15;147.45
1729;;loja7;dom 20/10/2019;40;18.61
1730;;loja1;sáb 19/10/2019;36;715.65
1731;;loja2;sex 18/10/2019;49;354.99
1732;;loja3;qui 17/10/2019;31;368.30
1733;;loja4;qua 16/10/2019;82;532.88
1734;;loja5;ter 15/10/2019;108;474.12
1735;;loja6;seg 14/10/2019;39;256.36
1736;;loja7;dom 13/10/2019;90;312.58
1737;;loja1;sáb 12/10/2019;110;1185.82
1738;;loja2;sex 11/10/2019;49;329.31
1739;;loja3;qui 10/10/2019;47;239.77
1740;;loja4;qua 09/10/2019;48;87.91
1741;;loja5;ter 08/10/2019;55;15.32
1742;;loja6;seg 07/10/2019;16;29.70
1743;;loja7;dom 06/10/2019;73;1613.48
1744;;loja1;sáb 05/10/2019;53;58.79
1745;;loja2;sex 04/10/2019;15;100.06
1746;;loja3;qui 03/10/2019;57;655.66
1747;;loja4;qua 02/10/2019;54;34.99
1748;;loja5;ter 01/10/2019;22;118.22
1749;;loja6;seg 30/09/2019;13;91.19
1750;;loja7;dom 29/09/2019;88;807.01
1751;;loja1;sáb 28/09/2019;75;343.41
1752;;loja2;sex 27/09/2019;28;562.57
1753;;loja3;qui 26/09/2019;67;930.72
1754;;loja4;qua 25/09/2019;11;72.85
1755;;loja5;ter 24/09/2019;99;845.33
1756;;loja6;seg 23/09/2019;119;1253.35
1757;;loja7;dom 22/09/2019;49;30.41
1758;;loja1;sáb 21/09/2019;15;13.90
1759;;loja2;sex 20/09/2019;84;952.21
1760;;loja3;qui 19/09/2019;107;967.38
1761;;loja4;qua 18/09/2019;73;287.65
1762;;loja5;ter 17/09/2019;96;1504.24
1763;;loja6;seg 16/09/2019;7;3.86
1764;;loja7;dom 15/09/2019;59;217.72
1765;;loja1;sáb 14/09/2019;13;52.37
1766;;loja2;sex 13/09/2019;4;56.31
1767;;loja3;qui 12/09/2019;109;939.13
1768;;loja4;qua 11/09/2019;11;96.84
1769;;loja5;ter 10/09/2019;13;147.51
1770;;loja6;seg 09/09/2019;106;106.42
1771;;loja7;dom 08/09/2019;21;250.28
1772;;loja1;sáb 07/09/2019;24;43.56
1773;;loja2;sex 06/09/2019;80;112.08
1774;;loja3;qui 05/09/2019;79;329.55
1775;;loja4;qua 04/09/2019;97;956.62
1776;;loja5;ter 03/09/2019;72;1127.13
1777;;loja6;seg 02/09/2019;116;708.21
1778;;loja7;dom 01/09/2019;41;5.27
1779;;loja1;sáb 31/08/2019;51;743.33
1780;;loja2;sex 30/08/2019;98;158.21
1781;;loja3;qui 29/08/2019;34;336.71
1782;;loja4;qua 28/08/2019;6;77.80
1783;;loja5;ter 27/08/2019;63;804.01
1784;;loja6;seg 26/08/2019;10;176.59
1785;;loja7;dom 25/08/2019;42;6.86
1786;;loja1;sáb 24/08/2019;118;369.10
1787;;loja2;sex 23/08/2019;110;2678.92
1788;;loja3;qui 22/08/2019;106;1545.99
1789;;loja4;qua 21/08/2019;105;1795.31
1790;;loja5;ter 20/08/2019;35;310.71
1791;;loja6;seg 19/08/2019;97;391.16
1792;;loja7;dom 18/08/2019;113;1273.15
1793;;loja1;sáb 17/08/2019;48;6.59
1794;;loja2;sex 16/08/2019;7;91.39
1795;;loja3;qui 15/08/2019;100;1544.74
1796;;loja4;qua 14/08/2019;20;226.47
1797;;loja5;ter 13/08/2019;111;221.54
1798;;loja6;seg 12/08/2019;43;508.85
1799;;loja7;dom 11/08/2019;3;48.71
1800;;loja1;sáb 10/08/2019;56;25.36
1801;;loja2;sex 09/08/2019;11;173.97
1802;;loja3;qui 08/08/2019;29;220.33
1803;;loja4;qua 07/08/2019;84;661.97
1804;;loja5;ter 06/08/2019;20;143.92
1805;;loja6;seg 05/08/2019;61;712.37
1806;;loja7;dom 04/08/2019;69;43.57
1807;;loja1;sáb 03/08/2019;27;17.28
1808;;loja2;sex 02/08/2019;27;539.69
1809;;loja3;qui 01/08/2019;58;776.26
1810;;loja4;qua 31/07/2019;36;43.70
1811;;loja5;ter 30/07/2019;63;532.07
1812;;loja6;seg 29/07/2019;69;846.22
1813;;loja7;dom 28/07/2019;119;2125.35
1814;;loja1;sáb 27/07/2019;111;2669.63
1815;;loja2;sex 26/07/2019;106;1413.84
1816;;loja3;qui 25/07/2019;95;1797.21
1817;;loja4;qua 24/07/2019;82;1317.19
1818;;loja5;ter 23/07/2019;17;29.32
1819;;loja6;seg 22/07/2019;48;219.70
1820;;loja7;dom 21/07/2019;78;163.99
1821;;loja1;sáb 20/07/2019;12;72.74
1822;;loja2;sex 19/07/2019;9;14.18
1823;;loja3;qui 18/07/2019;11;17.31
1824;;loja4;qua 17/07/2019;83;96.75
1825;;loja5;ter 16/07/2019;79;811.97
1826;;loja6;seg 15/07/2019;54;107.99
1827;;loja7;dom 14/07/2019;85;241.58
1828;;loja1;sáb 13/07/2019;39;658.32
1829;;loja2;sex 12/07/2019;30;85.62
1830;;loja3;qui 11/07/2019;3;19.32
1831;;loja4;qua 10/07/2019;15;27.56
1832;;loja5;ter 09/07/2019;66;34.64
1833;;loja6;seg 08/07/2019;51;132.36
1834;;loja7;dom 07/07/2019;16;102.98
1835;;loja1;sáb 06/07/2019;14;39.36
1836;;loja2;sex 05/07/2019;78;152.94
1837;;loja3;qui 04/07/2019;55;987.93
1838;;loja4;qua 03/07/2019;103;613.68
1839;;loja5;ter 02/07/2019;36;151.22
1840;;loja6;seg 01/07/2019;114;1322.49
1841;;loja7;dom 30/06/2019;36;199.05
1842;;loja1;sáb 29/06/2019;118;381.71
1843;;loja2;sex 28/06/2019;96;955.37
1844;;loja3;qui 27/06/2019;21;130.50
1845;;loja4;qua 26/06/2019;95;851.44
1846;;loja5;ter 25/06/2019;71;623.20
1847;;loja6;seg 24/06/2019;64;76.42
1848;;loja7;dom 23/06/2019;24;406.73
1849;;loja1;sáb 22/06/2019;38;28.62
1850;;loja2;sex 21/06/2019;49;153.38
1851;;loja3;qui 20/06/2019;111;535.50
1852;;loja4;qua 19/06/2019;39;474.95
1853;;loja5;ter 18/06/2019;7;1.47
1854;;loja6;seg 17/06/2019;43;90.05
1855;;loja7;dom 16/06/2019;24;322.93
1856;;loja1;sáb 15/06/2019;12;6.73
1857;;loja2;sex 14/06/2019;4;4.77
1858;;loja3;qui 13/06/2019;18;206.74
1859;;loja4;qua 12/06/2019;47;48.73
1860;;loja5;ter 11/06/2019;7;58.95
1861;;loja6;seg 10/06/2019;15;160.53
1862;;loja7;dom 09/06/2019;52;690.97
1863;;loja1;sáb 08/06/2019;62;1166.45
1864;;loja2;sex 07/06/2019;116;54.88
1865;;loja3;qui 06/06/2019;83;1461.93
1866;;loja4;qua 05/06/2019;88;729.70
1867;;loja5;ter 04/06/2019;108;777.50
1868;;loja6;seg 03/06/2019;23;441.46
1869;;loja7;dom 02/06/2019;90;838.87
1870;;loja1;sáb 01/06/2019;102;1105.94
1871;;loja2;sex 31/05/2019;34;590.83
1872;;loja3;qui 30/05/2019;112;1527.92
1873;;loja4;qua 29/05/2019;75;182.07
1874;;loja5;ter 28/05/2019;45;643.25
1875;;loja6;seg 27/05/2019;60;584.45
1876;;loja7;dom 26/05/2019;6;65.87
1877;;loja1;sáb 25/05/2019;6;3.05
1878;;loja2;sex 24/05/2019;62;699.57
1879;;loja3;qui 23/05/2019;12;61.05
1880;;loja4;qua 22/05/2019;58;128.82
1881;;loja5;ter 21/05/2019;43;257.87
1882;;loja6;seg 20/05/2019;57;20.04
1883;;loja7;dom 19/05/2019;29;39.11
1884;;loja1;sáb 18/05/2019;95;44.30
1885;;loja2;sex 17/05/2019;25;181.16
1886;;loja3;qui 16/05/2019;21;352.60
1887;;loja4;qua 15/05/2019;10;64.26
1888;;loja5;ter 14/05/2019;57;444.61
1889;;loja6;seg 13/05/2019;18;9.63
1890;;loja7;dom 12/05/2019;76;667.83
1891;;loja1;sáb 11/05/2019;12;115.11
1892;;loja2;sex 10/05/2019;24;66.39
1893;;loja3;qui 09/05/2019;53;94.91
1894;;loja4;qua 08/05/2019;86;167.59
1895;;loja5;ter 07/05/2019;115;2078.37
1896;;loja6;seg 06/05/2019;80;977.36
1897;;loja7;dom 05/05/2019;63;787.82
1898;;loja1;sáb 04/05/2019;73;297.72
1899;;loja2;sex 03/05/2019;7;19.79
1900;;loja3;qui 02/05/2019;38;818.15
1901;;loja4;qua 01/05/2019;102;637.57
1902;;loja5;ter 30/04/2019;42;40.29
1903;;loja6;seg 29/04/2019;53;580.46
1904;;loja7;dom 28/04/2019;57;214.16
1905;;loja1;sáb 27/04/2019;11;78.29
1906;;loja2;sex 26/04/2019;93;798.89
1907;;loja3;qui 25/04/2019;92;308.60
1908;;loja4;qua 24/04/2019;76;75.02
1909;;loja5;ter 23/04/2019;46;392.18
1910;;loja6;seg 22/04/2019;20;71.79
1911;;loja7;dom 21/04/2019;118;435.73
1912;;loja1;sáb 20/04/2019;78;148.01
1913;;loja2;sex 19/04/2019;36;403.33
1914;;loja3;qui 18/04/2019;5;21.01
1915;;loja4;qua 17/04/2019;71;1467.58
1916;;loja5;ter 16/04/2019;60;169.01
1917;;loja6;seg 15/04/2019;33;475.83
1918;;loja7;dom 14/04/2019;35;318.95
1919;;loja1;sáb 13/04/2019;71;13.15
1920;;loja2;sex 12/04/2019;18;12.71
1921;;loja3;qui 11/04/2019;118;1129.55
1922;;loja4;qua 10/04/2019;16;10.94
1923;;loja5;ter 09/04/2019;14;72.21
1924;;loja6;seg 08/04/2019;31;49.51
1925;;loja7;dom 07/04/2019;72;80.25
1926;;loja1;sáb 06/04/2019;87;337.14
1927;;loja2;sex 05/04/2019;99;100.70
1928;;loja3;qui 04/04/2019;76;1338.79
1929;;loja4;qua 03/04/2019;33;5.98
1930;;loja5;ter 02/04/2019;105;692.64
1931;;loja6;seg 01/04/2019;21;71.41
1932;;loja7;dom 31/03/2019;110;32.43
1933;;loja1;sáb 30/03/2019;10;19.03
1934;;loja2;sex 29/03/2019;10;19.86
1935;;loja3;qui 28/03/2019;79;1320.27
1936;;loja4;qua 27/03/2019;26;249.17
1937;;loja5;ter 26/03/2019;85;208.07
1938;;loja6;seg 25/03/2019;3;69.43
1939;;loja7;dom 24/03/2019;59;759.02
1940;;loja1;sáb 23/03/2019;67;144.83
1941;;loja2;sex 22/03/2019;96;67.12
1942;;loja3;qui 21/03/2019;62;629.29
1943;;loja4;qua 20/03/2019;39;120.93
1944;;loja5;ter 19/03/2019;42;339.89
1945;;loja6;seg 18/03/2019;19;51.37
1946;;loja7;dom 17/03/2019;85;496.79
1947;;loja1;sáb 16/03/2019;22;401.70
1948;;loja2;sex 15/03/2019;5;19.21
1949;;loja3;qui 14/03/2019;115;215.29
1950;;loja4;qua 13/03/2019;64;1734.24
1951;;loja5;ter 12/03/2019;83;287.72
1952;;loja6;seg 11/03/2019;68;1421.28
1953;;loja7;dom 10/03/2019;47;372.64
1954;;loja1;sáb 09/03/2019;112;2763.47
1955;;loja2;sex 08/03/2019;69;325.85
1956;;loja3;qui 07/03/2019;13;70.26
1957;;loja4;qua 06/03/2019;22;223.86
1958;;loja5;ter 05/03/2019;23;236.93
1959;;loja6;seg 04/03/2019;38;43.66
1960;;loja7;dom 03/03/2019;98;1159.20
1961;;loja1;sáb 02/03/2019;23;137.06
1962;;loja2;sex 01/03/2019;13;243.48
1963;;loja3;qui 28/02/2019;81;780.64
1964;;loja4;qua 27/02/2019;92;17.36
1965;;loja5;ter 26/02/2019;57;503.45
1966;;loja6;seg 25/02/2019;90;143.60
1967;;loja7;dom 24/02/2019;23;41.09
1968;;loja1;sáb 23/02/2019;43;358.45
1969;;loja2;sex 22/02/2019;27;405.15
1970;;loja3;qui 21/02/2019;35;437.36
1971;;loja4;qua 20/02/2019;3;23.59
1972;;loja5;ter 19/02/2019;87;740.12
1973;;loja6;seg 18/02/2019;58;437.69
1974;;loja7;dom 17/02/2019;15;210.76
1975;;loja1;sáb 16/02/2019;66;152.93
1976;;loja2;sex 15/02/2019;115;114.19
1977;;loja3;qui 14/02/2019;84;261.78
1978;;loja4;qua 13/02/2019;99;98.47
1979;;loja5;ter 12/02/2019;24;33.30
1980;;loja6;seg 11/02/2019;97;52.55
1981;;loja7;dom 10/02/2019;101;802.31
1982;;loja1;sáb 09/02/2019;49;76.79
1983;;loja2;sex 08/02/2019;80;156.98
1984;;loja3;qui 07/02/2019;35;320.45
1985;;loja4;qua 06/02/2019;4;53.51
1986;;loja5;ter 05/02/2019;5;31.08
1987;;loja6;seg 04/02/2019;93;1167.97
1988;;loja7;dom 03/02/2019;53;308.99
1989;;loja1;sáb 02/02/2019;3;50.21
1990;;loja2;sex 01/02/2019;96;73.82
1991;;loja3;qui 31/01/2019;75;357.36
1992;;loja4;qua 30/01/2019;115;232.73
1993;;loja5;ter 29/01/2019;95;146.12
1994;;loja6;seg 28/01/2019;16;33.79
1995;;loja7;dom 27/01/2019;68;34.35
1996;;loja1;sáb 26/01/2019;52;324.29
1997;;loja2;sex 25/01/2019;82;79.36
1998;;loja3;qui 24/01/2019;91;806.15
1999;;loja4;qua 23/01/2019;18;160.19
2000;;loja5;ter 22/01/2019;98;1310.84
2001;;loja6;seg 21/01/2019;34;132.99
2002;;loja7;dom 20/01/2019;75;4.72
2003;;loja1;sáb 19/01/2019;23;92.77
2004;;loja2;sex 18/01/2019;75;38.67
2005;;loja3;qui 17/01/2019;75;114.17
2006;;loja4;qua 16/01/2019;32;52.55
2007;;loja5;ter 15/01/2019;85;91.40
2008;;loja6;seg 14/01/2019;102;122.15
2009;;loja7;dom 13/01/2019;50;647.63
2010;;loja1;sáb 12/01/2019;117;38.24
2011;;loja2;sex 11/01/2019;109;591.87
2012;;loja3;qui 10/01/2019;66;490.22
2013;;loja4;qua 09/01/2019;17;128.21
2014;;loja5;ter 08/01/2019;15;173.56
2015;;loja6;seg 07/01/2019;37;101.65
2016;;loja7;dom 06/01/2019;88;905.51
2017;;loja1;sáb 05/01/2019;91;198.55
2018;;loja2;sex 04/01/2019;10;186.57
2019;;loja3;qui 03/01/2019;120;2918.82
2020;;loja4;qua 02/01/2019;108;486.02
2021;;loja5;ter 01/01/2019;94;239.24
2022;;loja6;seg 31/12/2018;109;436.55
2023;;loja7;dom 30/12/2018;82;391.82
2024;;loja1;sáb 29/12/2018;24;20.01
2025;;loja2;sex 28/12/2018;36;516.13
2026;;loja3;qui 27/12/2018;38;56.59
2027;;loja4;qua 26/12/2018;22;357.55
2028;;loja5;ter 25/12/2018;76;265.24
2029;;loja6;seg 24/12/2018;108;896.36
2030;;loja7;dom 23/12/2018;82;2193.29
2031;;loja1;sáb 22/12/2018;39;829.52
2032;;loja2;sex 21/12/2018;109;941.73
2033;;loja3;qui 20/12/2018;83;1535.21
2034;;loja4;qua 19/12/2018;62;325.09
2035;;loja5;ter 18/12/2018;45;216.67
2036;;loja6;seg 17/12/2018;75;160.04
2037;;loja7;dom 16/12/2018;19;490.91
2038;;loja1;sáb 15/12/2018;13;8.78
2039;;loja2;sex 14/12/2018;32;745.61
2040;;loja3;qui 13/12/2018;57;80.06
2041;;loja4;qua 12/12/2018;73;1404.76
2042;;loja5;ter 11/12/2018;99;1988.61
2043;;loja6;seg 10/12/2018;26;82.55
2044;;loja7;dom 09/12/2018;110;810.08
2045;;loja1;sáb 08/12/2018;23;23.62
2046;;loja2;sex 07/12/2018;14;156.54
2047;;loja3;qui 06/12/2018;65;82.09
2048;;loja4;qua 05/12/2018;60;1191.68
2049;;loja5;ter 04/12/2018;72;288.02
2050;;loja6;seg 03/12/2018;76;5.90
2051;;loja7;dom 02/12/2018;27;84.38
2052;;loja1;sáb 01/12/2018;27;68.99
2053;;loja2;sex 30/11/2018;58;20.59
2054;;loja3;qui 29/11/2018;57;1522.74
2055;;loja4;qua 28/11/2018;64;1365.96
2056;;loja5;ter 27/11/2018;67;617.32
2057;;loja6;seg 26/11/2018;38;39.93
2058;;loja7;dom 25/11/2018;82;2265.98
2059;;loja1;sáb 24/11/2018;71;50.78
2060;;loja2;sex 23/11/2018;76;1513.32
2061;;loja3;qui 22/11/2018;75;1368.64
2062;;loja4;qua 21/11/2018;12;110.36
2063;;loja5;ter 20/11/2018;61;322.22
2064;;loja6;seg 19/11/2018;120;505.58
2065;;loja7;dom 18/11/2018;64;289.89
2066;;loja1;sáb 17/11/2018;100;2071.56
2067;;loja2;sex 16/11/2018;57;647.15
2068;;loja3;qui 15/11/2018;88;35.10
2069;;loja4;qua 14/11/2018;4;66.11
2070;;loja5;ter 13/11/2018;26;25.87
2071;;loja6;seg 12/11/2018;100;574.53
2072;;loja7;dom 11/11/2018;61;96.81
2073;;loja1;sáb 10/11/2018;28;314.00
2074;;loja2;sex 09/11/2018;100;54.19
2075;;loja3;qui 08/11/2018;13;218.48
2076;;loja4;qua 07/11/2018;120;1996.56
2077;;loja5;ter 06/11/2018;99;936.14
2078;;loja6;seg 05/11/2018;95;23.96
2079;;loja7;dom 04/11/2018;109;1097.16
2080;;loja1;sáb 03/11/2018;29;2.71
2081;;loja2;sex 02/11/2018;44;983.94
2082;;loja3;qui 01/11/2018;56;433.43
2083;;loja4;qua 31/10/2018;65;55.65
2084;;loja5;ter 30/10/2018;44;1059.31
2085;;loja6;seg 29/10/2018;102;666.32
2086;;loja7;dom 28/10/2018;5;11.76
2087;;loja1;sáb 27/10/2018;90;244.67
2088;;loja2;sex 26/10/2018;36;15.76
2089;;loja3;qui 25/10/2018;118;81.06
2090;;loja4;qua 24/10/2018;44;32.37
2091;;loja5;ter 23/10/2018;22;197.58
2092;;loja6;seg 22/10/2018;106;259.22
2093;;loja7;dom 21/10/2018;38;947.82
2094;;loja1;sáb 20/10/2018;64;384.77
2095;;loja2;sex 19/10/2018;115;1869.73
2096;;loja3;qui 18/10/2018;66;332.14
2097;;loja4;qua 17/10/2018;26;178.63
2098;;loja5;ter 16/10/2018;101;96.43
2099;;loja6;seg 15/10/2018;109;1248.02
2100;;loja7;dom 14/10/2018;101;1256.58
2101;;loja1;sáb 13/10/2018;71;70.94
2102;;loja2;sex 12/10/2018;113;347.16
2103;;loja3;qui 11/10/2018;86;614.18
2104;;loja4;qua 10/10/2018;61;23.17
2105;;loja5;ter 09/10/2018;119;35.81
2106;;loja6;seg 08/10/2018;101;1530.04
2107;;loja7;dom 07/10/2018;103;389.02
2108;;loja1;sáb 06/10/2018;73;69.60
2109;;loja2;sex 05/10/2018;115;290.05
2110;;loja3;qui 04/10/2018;99;529.58
2111;;loja4;qua 03/10/2018;44;857.50
2112;;loja5;ter 02/10/2018;59;845.76
2113;;loja6;seg 01/10/2018;9;69.52
2114;;loja7;dom 30/09/2018;103;1958.11
2115;;loja1;sáb 29/09/2018;67;216.05
2116;;loja2;sex 28/09/2018;31;475.33
2117;;loja3;qui 27/09/2018;47;11.81
2118;;loja4;qua 26/09/2018;115;820.15
2119;;loja5;ter 25/09/2018;13;23.15
2120;;loja6;seg 24/09/2018;6;157.39
2121;;loja7;dom 23/09/2018;71;64.42
2122;;loja1;sáb 22/09/2018;93;254.87
2123;;loja2;sex 21/09/2018;50;740.21
2124;;loja3;qui 20/09/2018;81;898.46
2125;;loja4;qua 19/09/2018;85;1338.18
2126;;loja5;ter 18/09/2018;93;268.08
2127;;loja6;seg 17/09/2018;58;259.86
2128;;loja7;dom 16/09/2018;75;850.56
2129;;loja1;sáb 15/09/2018;11;107.82
2130;;loja2;sex 14/09/2018;23;348.60
2131;;loja3;qui 13/09/2018;14;150.48
2132;;loja4;qua 12/09/2018;69;202.14
2133;;loja5;ter 11/09/2018;71;800.84
2134;;loja6;seg 10/09/2018;74;266.10
2135;;loja7;dom 09/09/2018;110;276.14
2136;;loja1;sáb 08/09/2018;99;1500.23
2137;;loja2;sex 07/09/2018;26;309.99
2138;;loja3;qui 06/09/2018;47;689.74
2139;;loja4;qua 05/09/2018;30;125.97
2140;;loja5;ter 04/09/2018;38;43.45
2141;;loja6;seg 03/09/2018;14;114.22
2142;;loja7;dom 02/09/2018;6;20.01
2143;;loja1;sáb 01/09/2018;76;133.62
2144;;loja2;sex 31/08/2018;45;439.30
2145;;loja3;qui 30/08/2018;99;756.06
2146;;loja4;qua 29/08/2018;20;410.97
2147;;loja5;ter 28/08/2018;61;464.16
2148;;loja6;seg 27/08/2018;105;899.59
2149;;loja7;dom 26/08/2018;4;56.79
2150;;loja1;sáb 25/08/2018;12;0.30
2151;;loja2;sex 24/08/2018;88;2255.08
2152;;loja3;qui 23/08/2018;94;287.31
2153;;loja4;qua 22/08/2018;118;162.71
2154;;loja5;ter 21/08/2018;7;76.39
2155;;loja6;seg 20/08/2018;120;170.82
2156;;loja7;dom 19/08/2018;45;292.06
2157;;loja1;sáb 18/08/2018;116;1398.37
2158;;loja2;sex 17/08/2018;8;64.91
2159;;loja3;qui 16/08/2018;49;9.92
2160;;loja4;qua 15/08/2018;57;0.62
2161;;loja5;ter 14/08/2018;104;552.29
2162;;loja6;seg 13/08/2018;38;97.20
2163;;loja7;dom 12/08/2018;36;2.91
2164;;loja1;sáb 11/08/2018;35;434.65
2165;;loja2;sex 10/08/2018;21;251.95
2166;;loja3;qui 09/08/2018;109;2784.11
2167;;loja4;qua 08/08/2018;36;42.18
2168;;loja5;ter 07/08/2018;71;806.74
2169;;loja6;seg 06/08/2018;26;24.39
2170;;loja7;dom 05/08/2018;98;6.26
2171;;loja1;sáb 04/08/2018;92;1502.62
2172;;loja2;sex 03/08/2018;59;405.91
2173;;loja3;qui 02/08/2018;9;18.45
2174;;loja4;qua 01/08/2018;70;1057.57
2175;;loja5;ter 31/07/2018;54;75.36
2176;;loja6;seg 30/07/2018;79;470.79
2177;;loja7;dom 29/07/2018;62;600.14
2178;;loja1;sáb 28/07/2018;71;260.80
2179;;loja2;sex 27/07/2018;8;138.83
2180;;loja3;qui 26/07/2018;35;913.53
2181;;loja4;qua 25/07/2018;24;550.07
2182;;loja5;ter 24/07/2018;52;1399.49
2183;;loja6;seg 23/07/2018;32;21.96
2184;;loja7;dom 22/07/2018;101;1313.48
2185;;loja1;sáb 21/07/2018;71;1197.40
2186;;loja2;sex 20/07/2018;91;140.62
2187;;loja3;qui 19/07/2018;119;341.37
2188;;loja4;qua 18/07/2018;78;1281.55
2189;;loja5;ter 17/07/2018;117;2986.33
2190;;loja6;seg 16/07/2018;40;492.84
2191;;loja7;dom 15/07/2018;44;37.98
2192;;loja1;sáb 14/07/2018;78;979.28
2193;;loja2;sex 13/07/2018;86;93.39
2194;;loja3;qui 12/07/2018;46;4.59
2195;;loja4;qua 11/07/2018;45;857.87
2196;;loja5;ter 10/07/2018;32;274.76
2197;;loja6;seg 09/07/2018;8;23.08
2198;;loja7;dom 08/07/2018;76;47.57
2199;;loja1;sáb 07/07/2018;29;129.62
2200;;loja2;sex 06/07/2018;7;29.07
2201;;loja3;qui 05/07/2018;48;358.17
2202;;loja4;qua 04/07/2018;83;242.32
2203;;loja5;ter 03/07/2018;76;241.93
2204;;loja6;seg 02/07/2018;10;79.39
2205;;loja7;dom 01/07/2018;10;53.38
2206;;loja1;sáb 30/06/2018;71;1170.76
2207;;loja2;sex 29/06/2018;65;31.78
2208;;loja3;qui 28/06/2018;119;1176.26
2209;;loja4;qua 27/06/2018;71;918.41
2210;;loja5;ter 26/06/2018;52;204.29
2211;;loja6;seg 25/06/2018;104;75.94
2212;;loja7;dom 24/06/2018;7;10.81
2213;;loja1;sáb 23/06/2018;69;1866.50
2214;;loja2;sex 22/06/2018;51;210.43
2215;;loja3;qui 21/06/2018;27;302.89
2216;;loja4;qua 20/06/2018;117;64.81
2217;;loja5;ter 19/06/2018;94;396.31
2218;;loja6;seg 18/06/2018;118;51.64
2219;;loja7;dom 17/06/2018;75;10.03
2220;;loja1;sáb 16/06/2018;96;895.09
2221;;loja2;sex 15/06/2018;23;310.79
2222;;loja3;qui 14/06/2018;25;445.28
2223;;loja4;qua 13/06/2018;101;569.61
2224;;loja5;ter 12/06/2018;110;56.11
2225;;loja6;seg 11/06/2018;29;653.09
2226;;loja7;dom 10/06/2018;30;116.80
2227;;loja1;sáb 09/06/2018;63;1231.87
2228;;loja2;sex 08/06/2018;87;281.62
2229;;loja3;qui 07/06/2018;81;1611.03
2230;;loja4;qua 06/06/2018;34;112.80
2231;;loja5;ter 05/06/2018;107;2127.26
2232;;loja6;seg 04/06/2018;103;1033.50
2233;;loja7;dom 03/06/2018;12;184.34
2234;;loja1;sáb 02/06/2018;63;1524.16
2235;;loja2;sex 01/06/2018;86;128.09
2236;;loja3;qui 31/05/2018;89;297.52
2237;;loja4;qua 30/05/2018;61;1472.23
2238;;loja5;ter 29/05/2018;19;16.85
2239;;loja6;seg 28/05/2018;81;122.50
2240;;loja7;dom 27/05/2018;71;1641.91
2241;;loja1;sáb 26/05/2018;23;379.43
2242;;loja2;sex 25/05/2018;109;1396.30
2243;;loja3;qui 24/05/2018;57;1428.86
2244;;loja4;qua 23/05/2018;62;341.68
2245;;loja5;ter 22/05/2018;53;442.92
2246;;loja6;seg 21/05/2018;18;92.49
2247;;loja7;dom 20/05/2018;61;287.98
2248;;loja1;sáb 19/05/2018;65;160.88
2249;;loja2;sex 18/05/2018;22;95.90
2250;;loja3;qui 17/05/2018;113;1084.84
2251;;loja4;qua 16/05/2018;44;69.05
2252;;loja5;ter 15/05/2018;59;67.24
2253;;loja6;seg 14/05/2018;4;7.00
2254;;loja7;dom 13/05/2018;115;2384.36
2255;;loja1;sáb 12/05/2018;84;1491.31
2256;;loja2;sex 11/05/2018;39;572.80
2257;;loja3;qui 10/05/2018;13;19.98
2258;;loja4;qua 09/05/2018;115;308.37
2259;;loja5;ter 08/05/2018;114;878.52
2260;;loja6;seg 07/05/2018;38;589.25
2261;;loja7;dom 06/05/2018;75;272.75
2262;;loja1;sáb 05/05/2018;75;69.93
2263;;loja2;sex 04/05/2018;104;805.87
2264;;loja3;qui 03/05/2018;49;1283.54
2265;;loja4;qua 02/05/2018;38;484.71
2266;;loja5;ter 01/05/2018;62;141.71
2267;;loja6;seg 30/04/2018;99;443.98
2268;;loja7;dom 29/04/2018;86;163.33
2269;;loja1;sáb 28/04/2018;116;2156.16
2270;;loja2;sex 27/04/2018;108;575.69
2271;;loja3;qui 26/04/2018;120;1895.92
2272;;loja4;qua 25/04/2018;15;156.03
2273;;loja5;ter 24/04/2018;112;320.57
2274;;loja6;seg 23/04/2018;111;472.93
2275;;loja7;dom 22/04/2018;87;89.47
2276;;loja1;sáb 21/04/2018;7;94.28
2277;;loja2;sex 20/04/2018;13;252.43
2278;;loja3;qui 19/04/2018;44;352.31
2279;;loja4;qua 18/04/2018;60;1125.82
2280;;loja5;ter 17/04/2018;24;96.13
2281;;loja6;seg 16/04/2018;5;49.78
2282;;loja7;dom 15/04/2018;61;578.88
2283;;loja1;sáb 14/04/2018;49;390.92
2284;;loja2;sex 13/04/2018;17;17.56
2285;;loja3;qui 12/04/2018;25;21.57
2286;;loja4;qua 11/04/2018;21;23.36
2287;;loja5;ter 10/04/2018;106;1319.78
2288;;loja6;seg 09/04/2018;58;729.63
2289;;loja7;dom 08/04/2018;47;268.67
2290;;loja1;sáb 07/04/2018;118;1285.18
2291;;loja2;sex 06/04/2018;36;50.30
2292;;loja3;qui 05/04/2018;98;1285.70
2293;;loja4;qua 04/04/2018;34;21.66
2294;;loja5;ter 03/04/2018;31;107.17
