id_transacao; id_produto;nome_produto;marca;fornecedor ;departamento;categoria;valor;
1065;1912.88;produto id1912.88;produto da marca 1913;fornecedor prod1913;bazar;roupa;287;
1066;3074.36;produto id3074.36;produto da marca 3074;fornecedor prod3074;mercearia;bebida;430;
1067;4837.15;produto id4837.15;produto da marca 4837;fornecedor prod4837;bazar;chocolate;185;
1068;346.52;produto id346.52;produto da marca 347;fornecedor prod347;mercearia;roupa;134;
1069;2909.95;produto id2909.95;produto da marca 2910;fornecedor prod2910;bazar;bebida;261;
1070;2355.12;produto id2355.12;produto da marca 2355;fornecedor prod2355;mercearia;chocolate;210;
1071;2601.80;produto id2601.80;produto da marca 2602;fornecedor prod2602;bazar;roupa;111;
1072;2825.83;produto id2825.83;produto da marca 2826;fornecedor prod2826;mercearia;bebida;132;
1073;2641.45;produto id2641.45;produto da marca 2641;fornecedor prod2641;bazar;chocolate;33;
1074;284.75;produto id284.75;produto da marca 285;fornecedor prod285;mercearia;roupa;284;
1075;3801.39;produto id3801.39;produto da marca 3801;fornecedor prod3801;bazar;bebida;348;
1076;3631.83;produto id3631.83;produto da marca 3632;fornecedor prod3632;mercearia;chocolate;129;
1077;5820.12;produto id5820.12;produto da marca 5820;fornecedor prod5820;bazar;roupa;131;
1078;2641.14;produto id2641.14;produto da marca 2641;fornecedor prod2641;mercearia;bebida;107;
1079;2988.48;produto id2988.48;produto da marca 2988;fornecedor prod2988;bazar;chocolate;199;
1080;1198.58;produto id1198.58;produto da marca 1199;fornecedor prod1199;mercearia;roupa;178;
1081;670.96;produto id670.96;produto da marca 671;fornecedor prod671;bazar;bebida;160;
1082;2502.48;produto id2502.48;produto da marca 2502;fornecedor prod2502;mercearia;chocolate;151;
1083;590.43;produto id590.43;produto da marca 590;fornecedor prod590;bazar;roupa;281;
1084;2155.25;produto id2155.25;produto da marca 2155;fornecedor prod2155;mercearia;bebida;353;
1085;2621.09;produto id2621.09;produto da marca 2621;fornecedor prod2621;bazar;chocolate;180;
1086;4349.86;produto id4349.86;produto da marca 4350;fornecedor prod4350;mercearia;roupa;155;
1087;5365.74;produto id5365.74;produto da marca 5366;fornecedor prod5366;bazar;bebida;301;
1088;5203.13;produto id5203.13;produto da marca 5203;fornecedor prod5203;mercearia;chocolate;184;
1089;135.53;produto id135.53;produto da marca 136;fornecedor prod136;bazar;roupa;179;
1090;5565.07;produto id5565.07;produto da marca 5565;fornecedor prod5565;mercearia;bebida;583;
1091;4121.78;produto id4121.78;produto da marca 4122;fornecedor prod4122;bazar;chocolate;244;
1092;4595.30;produto id4595.30;produto da marca 4595;fornecedor prod4595;mercearia;roupa;31;
1093;4315.64;produto id4315.64;produto da marca 4316;fornecedor prod4316;bazar;bebida;172;
1094;1870.89;produto id1870.89;produto da marca 1871;fornecedor prod1871;mercearia;chocolate;107;
1095;4890.17;produto id4890.17;produto da marca 4890;fornecedor prod4890;bazar;roupa;274;
1096;3579.52;produto id3579.52;produto da marca 3580;fornecedor prod3580;mercearia;bebida;22;
1097;1542.12;produto id1542.12;produto da marca 1542;fornecedor prod1542;bazar;chocolate;278;
1098;2467.17;produto id2467.17;produto da marca 2467;fornecedor prod2467;mercearia;roupa;98;
1099;107.29;produto id107.29;produto da marca 107;fornecedor prod107;bazar;bebida;200;
1100;1624.88;produto id1624.88;produto da marca 1625;fornecedor prod1625;mercearia;chocolate;256;
1101;5445.32;produto id5445.32;produto da marca 5445;fornecedor prod5445;bazar;roupa;242;
1102;3579.69;produto id3579.69;produto da marca 3580;fornecedor prod3580;mercearia;bebida;372;
1103;3823.98;produto id3823.98;produto da marca 3824;fornecedor prod3824;bazar;chocolate;300;
1104;3148.61;produto id3148.61;produto da marca 3149;fornecedor prod3149;mercearia;roupa;280;
1105;4173.07;produto id4173.07;produto da marca 4173;fornecedor prod4173;bazar;bebida;292;
1106;845.36;produto id845.36;produto da marca 845;fornecedor prod845;mercearia;chocolate;232;
1107;5372.79;produto id5372.79;produto da marca 5373;fornecedor prod5373;bazar;roupa;229;
1108;4817.37;produto id4817.37;produto da marca 4817;fornecedor prod4817;mercearia;bebida;407;
1109;1700.98;produto id1700.98;produto da marca 1701;fornecedor prod1701;bazar;chocolate;290;
1110;932.81;produto id932.81;produto da marca 933;fornecedor prod933;mercearia;roupa;136;
1111;1175.09;produto id1175.09;produto da marca 1175;fornecedor prod1175;bazar;bebida;318;
1112;2579.50;produto id2579.50;produto da marca 2579;fornecedor prod2579;mercearia;chocolate;37;
1113;5675.12;produto id5675.12;produto da marca 5675;fornecedor prod5675;bazar;roupa;112;
1114;2337.70;produto id2337.70;produto da marca 2338;fornecedor prod2338;mercearia;bebida;508;
1115;2063.68;produto id2063.68;produto da marca 2064;fornecedor prod2064;bazar;chocolate;34;
1116;5166.34;produto id5166.34;produto da marca 5166;fornecedor prod5166;mercearia;roupa;298;
1117;5404.78;produto id5404.78;produto da marca 5405;fornecedor prod5405;bazar;bebida;515;
1118;1534.71;produto id1534.71;produto da marca 1535;fornecedor prod1535;mercearia;chocolate;273;
1119;1116.70;produto id1116.70;produto da marca 1117;fornecedor prod1117;bazar;roupa;80;
1120;3443.83;produto id3443.83;produto da marca 3444;fornecedor prod3444;mercearia;bebida;268;
1121;3001.21;produto id3001.21;produto da marca 3001;fornecedor prod3001;bazar;chocolate;53;
1122;2591.16;produto id2591.16;produto da marca 2591;fornecedor prod2591;mercearia;roupa;197;
1123;2292.75;produto id2292.75;produto da marca 2293;fornecedor prod2293;bazar;bebida;525;
1124;1394.52;produto id1394.52;produto da marca 1395;fornecedor prod1395;mercearia;chocolate;292;
1125;2987.73;produto id2987.73;produto da marca 2988;fornecedor prod2988;bazar;roupa;259;
1126;5483.45;produto id5483.45;produto da marca 5483;fornecedor prod5483;mercearia;bebida;547;
1127;3263.72;produto id3263.72;produto da marca 3264;fornecedor prod3264;bazar;chocolate;293;
1128;272.64;produto id272.64;produto da marca 273;fornecedor prod273;mercearia;roupa;88;
1129;4680.13;produto id4680.13;produto da marca 4680;fornecedor prod4680;bazar;bebida;473;
1130;3492.55;produto id3492.55;produto da marca 3493;fornecedor prod3493;mercearia;chocolate;161;
1131;22.87;produto id22.87;produto da marca 23;fornecedor prod23;bazar;roupa;213;
1132;5813.65;produto id5813.65;produto da marca 5814;fornecedor prod5814;mercearia;bebida;539;
1133;5005.75;produto id5005.75;produto da marca 5006;fornecedor prod5006;bazar;chocolate;15;
1134;2866.42;produto id2866.42;produto da marca 2866;fornecedor prod2866;mercearia;roupa;240;
1135;2209.73;produto id2209.73;produto da marca 2210;fornecedor prod2210;bazar;bebida;252;
1136;2754.69;produto id2754.69;produto da marca 2755;fornecedor prod2755;mercearia;chocolate;31;
1137;3092.68;produto id3092.68;produto da marca 3093;fornecedor prod3093;bazar;roupa;213;
1138;5774.72;produto id5774.72;produto da marca 5775;fornecedor prod5775;mercearia;bebida;115;
1139;3663.81;produto id3663.81;produto da marca 3664;fornecedor prod3664;bazar;chocolate;215;
1140;4698.59;produto id4698.59;produto da marca 4699;fornecedor prod4699;mercearia;roupa;64;
1141;4192.93;produto id4192.93;produto da marca 4193;fornecedor prod4193;bazar;bebida;138;
1142;4573.98;produto id4573.98;produto da marca 4574;fornecedor prod4574;mercearia;chocolate;36;
1143;4512.43;produto id4512.43;produto da marca 4512;fornecedor prod4512;bazar;roupa;192;
1144;4835.45;produto id4835.45;produto da marca 4835;fornecedor prod4835;mercearia;bebida;456;
1145;112.74;produto id112.74;produto da marca 113;fornecedor prod113;bazar;chocolate;95;
1146;4992.77;produto id4992.77;produto da marca 4993;fornecedor prod4993;mercearia;roupa;139;
1147;768.54;produto id768.54;produto da marca 769;fornecedor prod769;bazar;bebida;476;
1148;4263.47;produto id4263.47;produto da marca 4263;fornecedor prod4263;mercearia;chocolate;24;
1149;5207.85;produto id5207.85;produto da marca 5208;fornecedor prod5208;bazar;roupa;164;
1150;2863.04;produto id2863.04;produto da marca 2863;fornecedor prod2863;mercearia;bebida;91;
1151;5086.20;produto id5086.20;produto da marca 5086;fornecedor prod5086;bazar;chocolate;211;
1152;5576.69;produto id5576.69;produto da marca 5577;fornecedor prod5577;mercearia;roupa;53;
1153;4340.48;produto id4340.48;produto da marca 4340;fornecedor prod4340;bazar;bebida;484;
1154;5284.13;produto id5284.13;produto da marca 5284;fornecedor prod5284;mercearia;chocolate;63;
1155;2952.63;produto id2952.63;produto da marca 2953;fornecedor prod2953;bazar;roupa;35;
1156;1170.53;produto id1170.53;produto da marca 1171;fornecedor prod1171;mercearia;bebida;268;
1157;3916.82;produto id3916.82;produto da marca 3917;fornecedor prod3917;bazar;chocolate;55;
1158;2270.96;produto id2270.96;produto da marca 2271;fornecedor prod2271;mercearia;roupa;214;
1159;1611.69;produto id1611.69;produto da marca 1612;fornecedor prod1612;bazar;bebida;452;
1160;2877.26;produto id2877.26;produto da marca 2877;fornecedor prod2877;mercearia;chocolate;49;
1161;5633.45;produto id5633.45;produto da marca 5633;fornecedor prod5633;bazar;roupa;235;
1162;2543.45;produto id2543.45;produto da marca 2543;fornecedor prod2543;mercearia;bebida;118;
1163;1131.83;produto id1131.83;produto da marca 1132;fornecedor prod1132;bazar;chocolate;265;
1164;4187.77;produto id4187.77;produto da marca 4188;fornecedor prod4188;mercearia;roupa;201;
1165;5169.32;produto id5169.32;produto da marca 5169;fornecedor prod5169;bazar;bebida;243;
1166;2542.59;produto id2542.59;produto da marca 2543;fornecedor prod2543;mercearia;chocolate;147;
1167;2937.78;produto id2937.78;produto da marca 2938;fornecedor prod2938;bazar;roupa;125;
1168;5410.97;produto id5410.97;produto da marca 5411;fornecedor prod5411;mercearia;bebida;524;
1169;2061.86;produto id2061.86;produto da marca 2062;fornecedor prod2062;bazar;chocolate;285;
1170;3183.94;produto id3183.94;produto da marca 3184;fornecedor prod3184;mercearia;roupa;77;
1171;5163.99;produto id5163.99;produto da marca 5164;fornecedor prod5164;bazar;bebida;87;
1172;2644.92;produto id2644.92;produto da marca 2645;fornecedor prod2645;mercearia;chocolate;69;
1173;5867.40;produto id5867.40;produto da marca 5867;fornecedor prod5867;bazar;roupa;142;
1174;447.29;produto id447.29;produto da marca 447;fornecedor prod447;mercearia;bebida;589;
1175;5772.30;produto id5772.30;produto da marca 5772;fornecedor prod5772;bazar;chocolate;48;
1176;5235.39;produto id5235.39;produto da marca 5235;fornecedor prod5235;mercearia;roupa;71;
1177;245.25;produto id245.25;produto da marca 245;fornecedor prod245;bazar;bebida;357;
1178;3300.14;produto id3300.14;produto da marca 3300;fornecedor prod3300;mercearia;chocolate;155;
1179;2788.92;produto id2788.92;produto da marca 2789;fornecedor prod2789;bazar;roupa;143;
1180;2082.14;produto id2082.14;produto da marca 2082;fornecedor prod2082;mercearia;bebida;82;
1181;3738.15;produto id3738.15;produto da marca 3738;fornecedor prod3738;bazar;chocolate;128;
1182;5374.18;produto id5374.18;produto da marca 5374;fornecedor prod5374;mercearia;roupa;60;
1183;737.84;produto id737.84;produto da marca 738;fornecedor prod738;bazar;bebida;84;
1184;740.56;produto id740.56;produto da marca 741;fornecedor prod741;mercearia;chocolate;122;
1185;4277.31;produto id4277.31;produto da marca 4277;fornecedor prod4277;bazar;roupa;35;
1186;524.97;produto id524.97;produto da marca 525;fornecedor prod525;mercearia;bebida;212;
1187;3227.27;produto id3227.27;produto da marca 3227;fornecedor prod3227;bazar;chocolate;214;
1188;1010.36;produto id1010.36;produto da marca 1010;fornecedor prod1010;mercearia;roupa;143;
1189;4179.32;produto id4179.32;produto da marca 4179;fornecedor prod4179;bazar;bebida;534;
1190;2452.28;produto id2452.28;produto da marca 2452;fornecedor prod2452;mercearia;chocolate;25;
1191;402.75;produto id402.75;produto da marca 403;fornecedor prod403;bazar;roupa;221;
1192;4100.90;produto id4100.90;produto da marca 4101;fornecedor prod4101;mercearia;bebida;92;
1193;5517.23;produto id5517.23;produto da marca 5517;fornecedor prod5517;bazar;chocolate;178;
1194;2603.88;produto id2603.88;produto da marca 2604;fornecedor prod2604;mercearia;roupa;123;
1195;5526.83;produto id5526.83;produto da marca 5527;fornecedor prod5527;bazar;bebida;38;
1196;275.33;produto id275.33;produto da marca 275;fornecedor prod275;mercearia;chocolate;100;
1197;1619.77;produto id1619.77;produto da marca 1620;fornecedor prod1620;bazar;roupa;61;
1198;1892.14;produto id1892.14;produto da marca 1892;fornecedor prod1892;mercearia;bebida;369;
1199;2582.61;produto id2582.61;produto da marca 2583;fornecedor prod2583;bazar;chocolate;57;
1200;3954.74;produto id3954.74;produto da marca 3955;fornecedor prod3955;mercearia;roupa;123;
1201;2786.39;produto id2786.39;produto da marca 2786;fornecedor prod2786;bazar;bebida;454;
1202;467.82;produto id467.82;produto da marca 468;fornecedor prod468;mercearia;chocolate;9;
1203;4671.48;produto id4671.48;produto da marca 4671;fornecedor prod4671;bazar;roupa;84;
1204;3070.17;produto id3070.17;produto da marca 3070;fornecedor prod3070;mercearia;bebida;247;
1205;2891.86;produto id2891.86;produto da marca 2892;fornecedor prod2892;bazar;chocolate;145;
1206;1184.34;produto id1184.34;produto da marca 1184;fornecedor prod1184;mercearia;roupa;143;
1207;244.62;produto id244.62;produto da marca 245;fornecedor prod245;bazar;bebida;311;
1208;546.92;produto id546.92;produto da marca 547;fornecedor prod547;mercearia;chocolate;178;
1209;938.08;produto id938.08;produto da marca 938;fornecedor prod938;bazar;roupa;279;
1210;4221.16;produto id4221.16;produto da marca 4221;fornecedor prod4221;mercearia;bebida;138;
1211;1185.20;produto id1185.20;produto da marca 1185;fornecedor prod1185;bazar;chocolate;174;
1212;2358.52;produto id2358.52;produto da marca 2359;fornecedor prod2359;mercearia;roupa;65;
1213;3068.24;produto id3068.24;produto da marca 3068;fornecedor prod3068;bazar;bebida;485;
1214;4800.41;produto id4800.41;produto da marca 4800;fornecedor prod4800;mercearia;chocolate;21;
1215;4986.63;produto id4986.63;produto da marca 4987;fornecedor prod4987;bazar;roupa;289;
1216;2795.13;produto id2795.13;produto da marca 2795;fornecedor prod2795;mercearia;bebida;513;
1217;4126.75;produto id4126.75;produto da marca 4127;fornecedor prod4127;bazar;chocolate;6;
1218;882.26;produto id882.26;produto da marca 882;fornecedor prod882;mercearia;roupa;287;
1219;4888.56;produto id4888.56;produto da marca 4889;fornecedor prod4889;bazar;bebida;185;
1220;1888.41;produto id1888.41;produto da marca 1888;fornecedor prod1888;mercearia;chocolate;133;
1221;936.80;produto id936.80;produto da marca 937;fornecedor prod937;bazar;roupa;248;
1222;5754.95;produto id5754.95;produto da marca 5755;fornecedor prod5755;mercearia;bebida;100;
1223;2137.37;produto id2137.37;produto da marca 2137;fornecedor prod2137;bazar;chocolate;235;
1224;4454.07;produto id4454.07;produto da marca 4454;fornecedor prod4454;mercearia;roupa;122;
1225;5861.95;produto id5861.95;produto da marca 5862;fornecedor prod5862;bazar;bebida;302;
1226;2679.95;produto id2679.95;produto da marca 2680;fornecedor prod2680;mercearia;chocolate;201;
1227;6005.76;produto id6005.76;produto da marca 6006;fornecedor prod6006;bazar;roupa;101;
1228;4772.41;produto id4772.41;produto da marca 4772;fornecedor prod4772;mercearia;bebida;331;
1229;4427.48;produto id4427.48;produto da marca 4427;fornecedor prod4427;bazar;chocolate;174;
1230;1338.92;produto id1338.92;produto da marca 1339;fornecedor prod1339;mercearia;roupa;46;
1231;3568.92;produto id3568.92;produto da marca 3569;fornecedor prod3569;bazar;bebida;369;
1232;326.69;produto id326.69;produto da marca 327;fornecedor prod327;mercearia;chocolate;263;
1233;3669.21;produto id3669.21;produto da marca 3669;fornecedor prod3669;bazar;roupa;114;
1234;4064.40;produto id4064.40;produto da marca 4064;fornecedor prod4064;mercearia;bebida;119;
1235;4249.10;produto id4249.10;produto da marca 4249;fornecedor prod4249;bazar;chocolate;47;
1236;1558.69;produto id1558.69;produto da marca 1559;fornecedor prod1559;mercearia;roupa;45;
1237;5590.36;produto id5590.36;produto da marca 5590;fornecedor prod5590;bazar;bebida;420;
1238;512.93;produto id512.93;produto da marca 513;fornecedor prod513;mercearia;chocolate;114;
1239;2934.06;produto id2934.06;produto da marca 2934;fornecedor prod2934;bazar;roupa;122;
1240;5496.14;produto id5496.14;produto da marca 5496;fornecedor prod5496;mercearia;bebida;270;
1241;3742.34;produto id3742.34;produto da marca 3742;fornecedor prod3742;bazar;chocolate;202;
